order_id,date,region,product,revenue,units,discount_rate
1839,2025-10-09,LATAM,Orbit Plan,126.64,6,0.63
1840,2025-12-07,APAC,Nova Add-on,451.48,4,0.86
1841,2025-09-11,LATAM,Orbit Plan,130.02,7,0.29
1842,2025-09-30,APAC,Pulse API,235.72,11,0.91
1843,2025-07-16,MEA,Pulse API,94.85,10,0.22
1844,2025-11-09,MEA,Nova Add-on,65.94,10,0.73
1845,2025-01-12,APAC,Nova Add-on,323.91,6,0.02
1846,2025-11-04,LATAM,Nova Add-on,156.69,3,0.46
1847,2026-01-06,EU,Orbit Plan,311.15,5,0.06
1848,2025-01-16,EU,Nova Add-on,125.33,11,0.6
1849,2025-05-04,EU,Legacy,149.42,6,0.87
1850,2025-03-23,EU,Nova Add-on,179.96,1,0.75
1851,2025-12-16,LATAM,Legacy,186.62,7,0.96
1852,2026-01-02,MEA,Orbit Plan,68.63,11,0.99
1853,2026-01-01,NA,Nova Add-on,232.69,12,0.77
1854,2025-07-06,LATAM,Pulse API,98.06,11,0.44
1855,2025-03-05,NA,Orbit Plan,208.72,2,0.72
1856,2025-07-07,LATAM,Pulse API,181.69,4,0.8
1857,2025-04-18,APAC,Orbit Plan,237.6,8,0.75
1858,2026-01-23,APAC,Orbit Plan,232.2,6,0.79
1859,2025-12-25,APAC,Nova Add-on,132.29,5,0.03
1860,2025-07-09,MEA,Orbit Plan,46.81,12,0.16
1861,2025-11-21,APAC,Nova Add-on,189.3,12,0.13
1862,2025-11-08,APAC,Legacy,288.06,4,0.03
1863,2025-04-19,MEA,Orbit Plan,53.61,12,0.87
1864,2025-09-22,LATAM,Nova Add-on,94.93,6,0.64
1865,2025-10-28,MEA,Orbit Plan,35.44,3,0.87
1866,2025-09-04,EU,Nova Add-on,269.57,11,0.95
1867,2025-06-25,EU,Orbit Plan,188.18,2,0.65
1868,2025-07-02,LATAM,Nova Add-on,140.69,1,0.84
1869,2026-02-05,MEA,Legacy,68.74,11,0.1
1870,2025-06-18,MEA,Orbit Plan,46.74,9,0.85
1871,2025-10-03,NA,Legacy,313.49,5,0.8
1872,2025-04-04,EU,Orbit Plan,208.07,3,0.04
1873,2025-11-08,APAC,Nova Add-on,309.61,2,0.91
1874,2025-03-09,MEA,Orbit Plan,78.64,4,0.59
1875,2025-10-25,LATAM,Nova Add-on,44.66,11,0.07
1876,2025-09-02,NA,Nova Add-on,189.12,2,0.54
1877,2025-04-21,MEA,Nova Add-on,40.67,2,0.72
1878,2025-08-15,EU,Nova Add-on,144.9,8,0.99
1879,2025-05-09,LATAM,Nova Add-on,86.03,9,0.28
1880,2025-11-27,APAC,Orbit Plan,262.63,6,0.28
1881,2025-10-15,MEA,Orbit Plan,7.34,8,0.01
1882,2025-09-18,LATAM,Nova Add-on,148.95,7,0.67
1883,2025-02-18,LATAM,Orbit Plan,82.38,2,0.76
1884,2025-04-20,APAC,Nova Add-on,103.88,9,0.47
1885,2025-12-17,APAC,Legacy,293.54,4,0.77
1886,2025-03-29,EU,Nova Add-on,271.14,9,0.98
1887,2025-12-01,MEA,Pulse API,73.61,8,0.93
1888,2025-06-05,APAC,Orbit Plan,189.16,6,0.83
1889,2025-06-11,LATAM,Orbit Plan,2.4895,1,0.97
1890,2025-07-01,EU,Legacy,138.62,1,0.82
1891,2025-04-14,EU,Pulse API,175.56,7,0.79
1892,2025-06-16,MEA,Nova Add-on,116.29,4,0.62
1893,2025-08-14,APAC,Orbit Plan,263.48,12,0.59
1894,2025-01-24,LATAM,Pulse API,144.13,8,0.25
1895,2025-11-07,MEA,Orbit Plan,98.13,6,0.44
1896,2025-05-26,NA,Nova Add-on,285.47,2,0.32
1897,2026-02-01,LATAM,Pulse API,146.1,9,0.09
1898,2025-05-06,APAC,Nova Add-on,173.53,5,0.56
1899,2025-05-30,NA,Orbit Plan,239.43,12,0.31
1900,2025-07-04,LATAM,Pulse API,32.73,6,0.47
1901,2025-08-24,APAC,Orbit Plan,197.66,12,0.93
1902,2025-03-13,NA,Pulse API,112.04,8,0.8
1903,2025-09-28,NA,Legacy,206.12,1,0.96
1904,2025-06-17,MEA,Nova Add-on,69.66,11,0.07
1905,2025-02-08,MEA,Orbit Plan,58.83,9,0.85
1906,2025-02-14,MEA,Legacy,65.72,4,0.75
1907,2026-01-28,LATAM,Pulse API,31.08,3,0.65
1908,2025-02-07,EU,Pulse API,208.26,9,0.78
1909,2026-01-14,LATAM,Legacy,83.85,7,0.02
1910,2025-04-26,APAC,Nova Add-on,304.05,4,0.58
1911,2026-01-29,APAC,Nova Add-on,225.36,6,0.89
1912,2026-01-02,MEA,Orbit Plan,56.53,4,0.31
1913,2025-02-21,NA,Nova Add-on,240.53,6,0.95
1914,2025-06-17,APAC,Legacy,251.18,4,0.3
1915,2025-08-06,APAC,Orbit Plan,397.14,8,0.12
1916,2025-07-12,NA,Nova Add-on,156.09,12,0.21
1917,2025-01-26,LATAM,Nova Add-on,130.96,2,0.09
1918,2025-03-31,MEA,Legacy,109.89,2,0.16
1919,2025-04-18,NA,Legacy,215.74,7,0.19
1920,2025-02-16,MEA,Orbit Plan,46.96,2,0.94
1921,2025-01-09,NA,Nova Add-on,47.73,6,0.95
1922,2025-02-03,LATAM,Legacy,157.34,4,1.0
1923,2025-02-13,LATAM,Legacy,208.88,6,0.05
1924,2025-05-08,EU,Nova Add-on,196.17,3,0.14
1925,2025-08-29,NA,Orbit Plan,269.93,6,0.62
1926,2025-03-22,LATAM,Orbit Plan,36.91,3,0.74
1927,2025-12-09,EU,Orbit Plan,278.64,4,0.31
1928,2025-11-17,APAC,Legacy,187.35,6,0.03
1929,2025-01-14,APAC,Orbit Plan,114.24,7,0.05
1930,2025-07-13,MEA,Pulse API,77.36,2,0.01
1931,2025-04-25,NA,Nova Add-on,405.36,7,0.86
1932,2025-10-02,LATAM,Orbit Plan,151.03,11,0.0
1933,2025-09-01,LATAM,Legacy,108.53,10,0.67
1934,2025-02-19,LATAM,Nova Add-on,143.97,10,0.2
1935,2025-04-23,MEA,Orbit Plan,86.38,2,0.72
1936,2025-05-25,MEA,Orbit Plan,63.79,3,0.73
1937,2025-06-04,APAC,Pulse API,141.78,5,0.76
1938,2025-03-09,APAC,Nova Add-on,288.66,10,0.74
1939,2025-01-18,LATAM,Pulse API,139.43,11,0.03
1940,2025-05-02,EU,Nova Add-on,11.03,8,0.48
1941,2025-06-26,EU,Pulse API,213.78,4,0.45
1942,2025-05-15,MEA,Nova Add-on,40.66,11,0.77
1943,2025-06-22,APAC,Legacy,292.37,9,0.46
1944,2025-02-19,APAC,Pulse API,336.54,6,0.43
1945,2025-01-14,MEA,Orbit Plan,73.88,9,0.71
1946,2025-03-06,APAC,Orbit Plan,359.59,2,0.97
1947,2025-09-16,EU,Nova Add-on,392.38,11,0.22
1948,2025-01-09,EU,Pulse API,97.84,10,0.78
1949,2025-10-16,MEA,Nova Add-on,77.22,9,0.17
1950,2025-03-23,NA,Pulse API,150.53,10,0.23
1951,2026-01-20,EU,Nova Add-on,243.56,1,0.96
1952,2025-07-25,APAC,Nova Add-on,233.41,7,0.89
1953,2025-08-28,APAC,Orbit Plan,262.24,9,0.67
1954,2025-04-17,MEA,Nova Add-on,69.75,7,0.14
1955,2025-09-04,EU,Pulse API,234.21,3,0.65
1956,2025-07-20,MEA,Orbit Plan,13.66,2,0.23
1957,2025-05-22,EU,Legacy,253.78,3,0.21
1958,2025-03-14,APAC,Pulse API,364.55,2,0.52
1959,2025-09-26,NA,Pulse API,174.4,2,0.54
1960,2025-11-09,LATAM,Orbit Plan,93.77,12,0.34
1961,2025-05-20,NA,Nova Add-on,249.2,10,0.17
1962,2025-12-30,LATAM,Pulse API,98.09,2,0.09
1963,2026-01-10,MEA,Legacy,82.05,8,0.84
1964,2025-08-10,LATAM,Orbit Plan,88.55,5,0.84
1965,2026-01-11,APAC,Legacy,208.31,5,0.98
1966,2025-02-12,NA,Orbit Plan,166.95,4,0.59
1967,2025-04-24,MEA,Nova Add-on,61.67,8,0.56
1968,2025-10-17,LATAM,Nova Add-on,241.78,11,0.38
1969,2025-11-05,NA,Nova Add-on,271.71,2,0.97
1970,2025-05-03,APAC,Nova Add-on,42.54,10,0.42
1971,2025-07-21,NA,Orbit Plan,255.74,9,0.04
1972,2025-07-24,LATAM,Pulse API,36.86,10,0.18
1973,2025-11-19,APAC,Orbit Plan,403.82,5,0.36
1974,2025-12-16,APAC,Orbit Plan,181.72,5,0.45
1975,2025-01-25,APAC,Nova Add-on,331.01,4,0.56
1976,2025-10-08,APAC,Pulse API,255.97,3,0.84
1977,2025-02-15,APAC,Orbit Plan,100.14,6,0.83
1978,2025-02-21,NA,Pulse API,186.86,8,0.64
1979,2026-01-23,LATAM,Orbit Plan,137.42,8,0.9
1980,2026-01-22,EU,Legacy,122.89,2,0.19
1981,2025-06-08,MEA,Pulse API,31.74,7,0.62
1982,2025-02-08,EU,Orbit Plan,140.7,11,0.4
1983,2025-05-15,EU,Pulse API,118.0,2,0.85
1984,2026-01-12,APAC,Nova Add-on,241.26,6,1.0
1985,2025-08-15,NA,Orbit Plan,355.71,4,0.83
1986,2025-04-23,EU,Legacy,343.41,4,0.15
1987,2025-06-01,EU,Legacy,225.28,9,0.55
1988,2025-10-18,EU,Nova Add-on,123.51,10,0.4
1989,2025-10-22,LATAM,Pulse API,80.72,5,0.43
1990,2025-07-06,EU,Orbit Plan,8.08,12,0.13
1991,2025-12-26,EU,Pulse API,155.02,9,0.71
1992,2025-10-02,APAC,Orbit Plan,240.47,4,0.72
1993,2026-01-03,MEA,Pulse API,73.16,8,0.62
1994,2025-09-12,MEA,Nova Add-on,89.14,3,0.02
1995,2025-08-18,MEA,Pulse API,92.12,2,0.68
1996,2025-02-03,APAC,Nova Add-on,196.97,12,0.03
1997,2025-11-03,LATAM,Nova Add-on,111.86,11,0.45
1998,2025-10-03,APAC,Orbit Plan,211.51,9,0.95
1999,2025-03-15,MEA,Legacy,28.27,1,0.71
2000,2025-07-03,MEA,Orbit Plan,44.65,10,0.06
